"Benchmark","Mode","Threads","Samples","Score","Score Error (90.0%)","Relative Score Error (90.0%)","Score Error (95.0%)","Relative Score Error (95.0%)","Score Error (99.9%)","Relative Score Error (99.9%)","Median Score","Median Absolute Deviation","Relative Median Absolute Deviation","Unit","Param: dataType","Param: multimapValueSize","Param: producer","Param: run","Param: sampleDataSelection","Param: size","Param: stepSizeOneToOneSelector","Param: valueFactoryFactory"
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,185.088797,0.441992,0.002388,0.545441,0.002947,1.152752,0.006228,184.798356,0.476062,0.002576,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,131072,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,272.672563,1.892183,0.006939,2.335053,0.008564,4.934972,0.018099,271.562015,1.964752,0.007235,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,131072,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,141.205638,0.916903,0.006493,1.131507,0.008013,2.391361,0.016935,141.537680,1.267724,0.008957,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,262144,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,193.083790,1.289436,0.006678,1.591232,0.008241,3.362958,0.017417,192.252989,1.692427,0.008803,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,262144,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,268.910632,1.154506,0.004293,1.424721,0.005298,3.011049,0.011197,268.500297,0.243549,0.000907,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,262144,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,138.408701,0.630510,0.004555,0.778082,0.005622,1.644423,0.011881,138.184541,0.619313,0.004482,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,524288,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,199.341499,0.688552,0.003454,0.849709,0.004263,1.795801,0.009009,199.005383,0.564244,0.002835,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,524288,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,296.788333,1.231995,0.004151,1.520347,0.005123,3.213148,0.010826,297.047585,2.417191,0.008137,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,524288,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,150.124478,2.601660,0.017330,3.210585,0.021386,6.785349,0.045198,149.145554,1.931243,0.012949,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1048576,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,200.466103,2.623060,0.013085,3.236993,0.016147,6.841161,0.034126,199.911830,1.908114,0.009545,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1048576,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,289.441958,2.043104,0.007059,2.521298,0.008711,5.328588,0.018410,287.825355,2.441697,0.008483,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1048576,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,161.957400,1.649820,0.010187,2.035964,0.012571,4.302869,0.026568,161.714421,1.411737,0.008730,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2097152,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,212.425850,1.135862,0.005347,1.401713,0.006599,2.962423,0.013946,212.312294,1.430377,0.006737,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2097152,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,300.322173,1.533781,0.005107,1.892766,0.006302,4.000229,0.013320,299.747746,1.143729,0.003816,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2097152,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,157.498066,3.072520,0.019508,3.791650,0.024074,8.013390,0.050879,155.477694,2.096607,0.013485,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4194304,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,218.128941,1.341108,0.006148,1.654997,0.007587,3.497722,0.016035,218.456770,1.700363,0.007784,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4194304,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,292.400271,1.518160,0.005192,1.873488,0.006407,3.959488,0.013541,293.278747,1.751196,0.005971,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4194304,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,164.695483,1.459405,0.008861,1.800982,0.010935,3.806251,0.023111,164.421628,2.046526,0.012447,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8388608,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,230.649064,1.194764,0.005180,1.474402,0.006392,3.116046,0.013510,230.500554,1.233086,0.005350,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8388608,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeInsertTuple","avgt",1,10,310.929861,1.387485,0.004462,1.712229,0.005507,3.618677,0.011638,310.714508,1.912671,0.006156,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8388608,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,41.358491,0.208584,0.005043,0.257403,0.006224,0.544004,0.013153,41.255714,0.161998,0.003927,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,38.314787,0.110329,0.002880,0.136152,0.003553,0.287747,0.007510,38.296388,0.113811,0.002972,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,151.013746,1.138010,0.007536,1.404364,0.009300,2.968025,0.019654,151.260483,1.744817,0.011535,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,63.446305,0.333834,0.005262,0.411968,0.006493,0.870666,0.013723,63.258990,0.425605,0.006728,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,75.201891,0.683215,0.009085,0.843123,0.011211,1.781882,0.023695,75.239656,0.737560,0.009803,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,219.699582,1.652654,0.007522,2.039462,0.009283,4.310261,0.019619,219.362850,2.474881,0.011282,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,65.648425,0.335410,0.005109,0.413913,0.006305,0.874777,0.013325,65.918316,0.206617,0.003134,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,74.996736,0.335455,0.004473,0.413968,0.005520,0.874894,0.011666,74.945571,0.341360,0.004555,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,218.032012,1.699945,0.007797,2.097821,0.009622,4.433601,0.020335,217.749785,1.420989,0.006526,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,66.442376,0.377042,0.005675,0.465289,0.007003,0.983356,0.014800,66.192532,0.253593,0.003831,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,75.541245,0.155481,0.002058,0.191872,0.002540,0.405509,0.005368,75.575965,0.247309,0.003272,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,217.442696,1.680149,0.007727,2.073391,0.009535,4.381969,0.020152,218.427139,2.418063,0.011070,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,76.803103,0.462058,0.006016,0.570204,0.007424,1.205086,0.015691,76.490801,0.385167,0.005035,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,16,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,95.309412,0.901190,0.009455,1.112115,0.011668,2.350378,0.024661,95.741838,0.873059,0.009119,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,16,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,225.198956,1.273665,0.005656,1.571769,0.006979,3.321824,0.014751,224.918428,2.282142,0.010147,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,16,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,82.577365,0.452606,0.005481,0.558539,0.006764,1.180434,0.014295,82.293636,0.215492,0.002619,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,32,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,96.601993,0.524661,0.005431,0.647459,0.006702,1.368359,0.014165,96.931630,0.355209,0.003665,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,32,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,231.571910,1.388383,0.005995,1.713337,0.007399,3.621019,0.015637,231.236130,1.729698,0.007480,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,32,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,84.578963,0.495321,0.005856,0.611252,0.007227,1.291838,0.015274,84.389702,0.256138,0.003035,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,64,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,98.741135,1.519049,0.015384,1.874586,0.018985,3.961808,0.040123,97.731404,0.683674,0.006995,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,64,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,230.244555,0.993177,0.004314,1.225633,0.005323,2.590290,0.011250,229.425988,0.114625,0.000500,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,64,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,87.382305,0.590792,0.006761,0.729068,0.008343,1.540834,0.017633,86.888093,0.536196,0.006171,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,128,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,116.275330,0.705864,0.006071,0.871073,0.007491,1.840953,0.015833,115.923444,0.619755,0.005346,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,128,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,231.435579,1.651713,0.007137,2.038300,0.008807,4.307806,0.018613,232.009792,1.571096,0.006772,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,128,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,97.945185,0.586755,0.005991,0.724086,0.007393,1.530306,0.015624,97.664426,0.689098,0.007056,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,256,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,106.422832,0.840379,0.007897,1.037072,0.009745,2.191780,0.020595,106.011876,0.411523,0.003882,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,256,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,237.114681,2.676263,0.011287,3.302649,0.013928,6.979919,0.029437,235.524135,2.097284,0.008905,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,256,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,96.934270,0.425279,0.004387,0.524817,0.005414,1.109165,0.011442,96.950108,0.403285,0.004160,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,512,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,121.963954,0.287776,0.002360,0.355131,0.002912,0.750545,0.006154,121.958832,0.447567,0.003670,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,512,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,249.587118,1.240589,0.004971,1.530951,0.006134,3.235559,0.012964,249.121817,1.498949,0.006017,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,512,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,115.200866,1.087562,0.009441,1.342109,0.011650,2.836454,0.024622,116.358822,0.525640,0.004517,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1024,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,126.416777,0.764673,0.006049,0.943646,0.007465,1.994332,0.015776,126.129856,1.151757,0.009132,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1024,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,256.989522,1.857910,0.007230,2.292758,0.008922,4.845584,0.018855,257.130411,2.674463,0.010401,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1024,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,110.941389,0.829993,0.007481,1.024255,0.009232,2.164692,0.019512,111.230906,0.512691,0.004609,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2048,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,138.527893,0.872829,0.006301,1.077116,0.007775,2.276410,0.016433,138.143506,0.867772,0.006282,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2048,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,249.308197,1.726285,0.006924,2.130326,0.008545,4.502297,0.018059,248.239994,2.046090,0.008242,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2048,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,110.658737,0.878014,0.007934,1.083515,0.009792,2.289934,0.020694,110.763368,0.971096,0.008767,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4096,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,139.364907,0.563504,0.004043,0.695393,0.004990,1.469665,0.010545,139.223206,0.241391,0.001734,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4096,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,254.443607,1.250887,0.004916,1.543659,0.006067,3.262417,0.012822,253.276600,0.318847,0.001259,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4096,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,117.678828,0.871977,0.007410,1.076066,0.009144,2.274191,0.019325,117.220326,0.756114,0.006450,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8192,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,164.808339,1.117184,0.006779,1.378663,0.008365,2.913709,0.017679,164.358907,1.258139,0.007655,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8192,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,263.642808,1.583259,0.006005,1.953824,0.007411,4.129272,0.015662,261.693282,0.386067,0.001475,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,8192,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,122.808277,1.960126,0.015961,2.418897,0.019697,5.112172,0.041627,121.291452,1.499111,0.012360,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,16384,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,160.787926,1.199174,0.007458,1.479843,0.009204,3.127547,0.019451,160.494409,1.299099,0.008094,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,16384,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,269.832036,1.408089,0.005218,1.737656,0.006440,3.672416,0.013610,270.281575,1.976360,0.007312,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,16384,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,129.811368,1.153184,0.008884,1.423089,0.010963,3.007600,0.023169,129.747618,1.456504,0.011226,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,32768,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,173.582242,0.423782,0.002441,0.522969,0.003013,1.105258,0.006367,173.567621,0.071983,0.000415,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,32768,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,277.378847,1.085834,0.003915,1.339976,0.004831,2.831946,0.010210,276.888859,0.596318,0.002154,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,32768,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,134.132523,1.491646,0.011121,1.840769,0.013724,3.890337,0.029004,134.364803,1.003444,0.007468,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,65536,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,182.693549,1.218714,0.006671,1.503957,0.008232,3.178510,0.017398,182.864917,1.514227,0.008281,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,65536,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,282.084534,0.398175,0.001412,0.491368,0.001742,1.038473,0.003681,282.225269,0.479990,0.001701,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,65536,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,126.202009,1.345487,0.010661,1.660401,0.013157,3.509142,0.027806,125.198283,0.411796,0.003289,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,131072,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,178.540933,1.378530,0.007721,1.701178,0.009528,3.595322,0.020137,178.959233,1.249989,0.006985,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,131072,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,275.925157,1.241762,0.004500,1.532399,0.005554,3.238620,0.011737,275.815002,1.275463,0.004624,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,131072,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,131.382850,2.171809,0.016530,2.680126,0.020399,5.664261,0.043113,131.000168,1.929855,0.014732,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,262144,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,188.721514,1.193307,0.006323,1.472603,0.007803,3.112245,0.016491,188.568504,1.602120,0.008496,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,262144,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,271.838210,1.788044,0.006578,2.206539,0.008117,4.663368,0.017155,271.120430,1.684182,0.006212,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,262144,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,144.548919,2.892116,0.020008,3.569022,0.024691,7.542882,0.052182,142.636727,1.937165,0.013581,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,524288,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,197.413700,1.264131,0.006403,1.560003,0.007902,3.296959,0.016701,197.311557,2.010552,0.010190,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,524288,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,286.804520,2.431049,0.008476,3.000041,0.010460,6.340380,0.022107,287.032110,2.840367,0.009896,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,524288,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,155.657361,2.150158,0.013813,2.653407,0.017046,5.607793,0.036027,154.609898,1.350284,0.008733,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1048576,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,200.561128,0.845227,0.004214,1.043054,0.005201,2.204423,0.010991,200.283709,0.960109,0.004794,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1048576,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,292.919023,1.257667,0.004294,1.552026,0.005298,3.280100,0.011198,292.185400,0.256050,0.000876,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,1048576,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,151.251739,2.326272,0.015380,2.870741,0.018980,6.067112,0.040113,149.989450,0.634647,0.004231,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2097152,2,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,209.015537,1.116135,0.005340,1.377369,0.006590,2.910974,0.013927,208.604421,1.342413,0.006435,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2097152,2,VF_SCALA
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,289.218632,1.225467,0.004237,1.512290,0.005229,3.196121,0.011051,288.393243,0.966451,0.003351,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,2097152,2,VF_CLOJURE
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMultimapLikeRemoveTuple","avgt",1,10,149.591266,2.116236,0.014147,2.611546,0.017458,5.519322,0.036896,148.043379,0.483602,0.003267,"ns/op",SET_MULTIMAP,2,PDB_INTEGER,0,MATCH,4194304,2,VF_CHAMP_MULTIMAP_HHAMT
